CODIGO;DENOMINACION;GRUPO_CODIGO;GRUPO_NOMBRE;SECCION_CODIGO;SECCION_NOMBRE;SUBSECCION_CODIGO;SUBSECCION_NOMBRE;SITUACION
99231.03;Atención paciente-día hospitalización especializada continuada en Neurocirugía;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99231.04;Atención paciente-día hospitalización especializada continuada en Cirugía Pediátrica;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99231.05;Atención paciente-día hospitalización especializada continuada en Hematología clínica;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99231.06;Atención paciente-día hospitalización especializada continuada en Trasplante renal;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99231.07;Atención paciente-día hospitalización especializada continuada en Cirugía Cabeza, Cuello y Maxilofacial;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99231.08;Atención paciente-día hospitalización especializada continuada en Oftalmología;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99231.09;Atención paciente-día hospitalización especializada continuada en Otorrinolaringología;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99231.10;Atención paciente-día hospitalización especializada continuada en Urología;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99231.11;Atención paciente-día hospitalización especializada continuada en Ginecología;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99231.12;Atención paciente-día hospitalización especializada continuada en Traumatología;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99231.13;Atención paciente-día hospitalización especializada continuada en Cirugía Plástica;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99231.14;"Atención paciente-día hospitalización especializada continuada; paciente con discapacidad moderada/severa";1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99231.15;Atención paciente-día hospitalización especializada continuada que no está especificada;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99231.16;Atención paciente-día hospitalización continuada en Ginecología y Obstetricia;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99292.01;"Evaluación y manejo de un paciente críticamente enfermo; este código está reservado para los primeros 30-74 minutos de manejo; este código está reservado para cada uno de los siguientes 30 minutos adicionales. de manejo; se debe registrar adicionalmente al código principal. ";1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99324;Evaluación y manejo de un paciente nuevo en asilos, casas de reposo, hogares de pacientes de adulto mayor, hogares infantiles, orfanatos, guarderías o similares;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99325;Evaluación y manejo de un paciente nuevo en asilos, casas de reposo, hogares de pacientes de adulto mayor, hogares infantiles. orfanatos, guarderías o similares, que no tiene enfermedad;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99401.31;"Consejería en prevención de enfermedades no transmisibles; p. ej., diabetes, hipertensión, osteoporosis, entre otras.";1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99402.02;Consejería en prevención y control de la anemia por deficiencia de hierro, hiperglicemia y dislipidemia;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99402.03;Orientación/consejería en salud sexual y reproductiva;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99402.04;Orientación/consejería en planificación familiar;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99402.05;Orientación/consejería en prevención de ITS, VIH, hepatitis B;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99402.06;Orientación/consejería en perimenopausia, menopausia y climaterio;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99402.07;Orientación/consejería para AE;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99402.11;Orientación/consejería en cultura de paz;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99402.12;Orientación/consejería de prevención de violencia basada en género;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99402.13;Orientación/consejería en casos de violencia basada en género;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99700;Referencia/derivación a E.S. con capacidad resolutiva;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
D0170;"Reevaluación oral limitada, centrada en el problema; paciente continuador (no visita postoperatoria)";1;Servicios médicos y estomatológicos;1.3;Sección Odontología;1.3.1;Subsección Procedimientos de Diagnóstico;ACTIVO
D7111;Exodoncia, remanente coronal-diente deciduo;1;Servicios médicos y estomatológicos;1.3;Sección Odontología;1.3.18;Subsección Cirugía Oral;ACTIVO
E4253;Regeneración tisular guiada-barrera no absorbible con relleno;1;Servicios médicos y estomatológicos;1.3;Sección Odontología;1.3.9;Subsección Periodoncia;ACTIVO
U0900;Terapia neural;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.20;Subsección Medicina Física y Rehabilitación;ACTIVO
U0901;Laserterapia;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.20;Subsección Medicina Física y Rehabilitación;ACTIVO
90749;Vacuna/toxoide que no aparecen en la lista;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.3;Subsección Vacunas, Toxoides;ACTIVO
90749.01;Vacuna contra el síndrome respiratorio agudo severo coronavirus 2 (SARS-CoV-2) (enfermedad por coronavirus [COVID-19]), uso intramuscular, dosis adulta desde 12 años en adelante.;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.3;Subsección Vacunas, Toxoides;ACTIVO
96040.01;Genética médica y los servicios de asesoramiento genético, que incluye el heredograma con el paciente/familia de 30 a 60 minutos;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.16;Subsección Neurología y Procedimientos Neuromusculares;ACTIVO
58300.01;Inserción de dispositivo Intrauterino liberador de progestágeno;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.10;Subsección Sistema Genital Femenino;ACTIVO
58301.01;Remoción de dispositivo Intrauterino liberador de progestágeno;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.10;Subsección Sistema Genital Femenino;ACTIVO
99208.15;Administración y uso del método oral combinado baja dosis;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99208.16;Administración y uso del método inyectable trimestral subcutáneo;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
U0902;Reflexología;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.20;Subsección Medicina Física y Rehabilitación;ACTIVO
U0903;Terapia mente cuerpo;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.20;Subsección Medicina Física y Rehabilitación;ACTIVO
U0904;Homeopatía;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.20;Subsección Medicina Física y Rehabilitación;ACTIVO
U0905;Fitoterapia;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.20;Subsección Medicina Física y Rehabilitación;ACTIVO
U0906;Trofoterapia;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.20;Subsección Medicina Física y Rehabilitación;ACTIVO
U0907;Terapia floral;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.20;Subsección Medicina Física y Rehabilitación;ACTIVO
U0908;Bioenergética;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.20;Subsección Medicina Física y Rehabilitación;ACTIVO
66710;Ciclofotocoagulación, transescleral;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
66710.01;"Ciclofotocoagulación, transescleral con
micropulsos";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;"Subsección Ojos y Anexos
Oculares";ACTIVO
99206.03;"Reto ante Reacción Adversa a
Medicamentos (RAM)";1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
77061;"Tomosíntesis digital de mama; unilateral";1;Servicios médicos y estomatológicos;1.4;"Sección Radiología (incluye Medicina Nuclear y Diagnóstico por
Ultrasonido)";1.4.5;Subsección Seno, Mamografía;ACTIVO
77062;"Tomosíntesis digital de mama; bilateral";1;Servicios médicos y estomatológicos;1.4;"Sección Radiología (incluye Medicina Nuclear y Diagnóstico por
Ultrasonido)";1.4.5;Subsección Seno, Mamografía;ACTIVO
86990;Preparación de Concentrado de Plaquetas (incluye: desde la captación de donante hasta la entrega del hemocomponente);1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86991;Preparación de Crioprecipitado (incluye: desde la captación de donante hasta la entrega del hemocomponente);1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86999.04;Preparación de plaquetas por aféresis (incluye: desde la captación de donante hasta la entrega del hemocomponente);1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
33741;Septostomía auricular transcatéter (TAS) para anomalías cardíacas congénitas para crear un flujo auricular eficaz, incluida toda la guía de imágenes por parte del especialista en procedimientos, cuando se realiza, cualquier método (p. Ej., Rashkind, Sang-Park, globo, globo de corte, cuchilla).;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.4;Subsección Sistema Cardiovascular;ACTIVO
33741.01;Septotomía auricular, método transvenoso con balón, bajo guía ecocardiográfica.;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.4;Subsección Sistema Cardiovascular;ACTIVO
33894;Angioplastia transluminal percutánea de nativos o coartación recurrente de la aorta.;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.4;Subsección Sistema Cardiovascular;ACTIVO
33897;"Reparación con stent endovascular de la coartación de la aorta torácica ascendente, transversal o descendente o aorta abdominal, que implica la colocación de un stent; al otro lado de ramas laterales principales.";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.4;Subsección Sistema Cardiovascular;ACTIVO
37246;"Angioplastia transluminal con balón (excepto arterias de las extremidades inferiores) para enfermedades oclusivas, circuito intracraneal, coronario, pulmonar o de diálisis), abierta o percutánea, incluida toda la supervisión e interpretación de imágenes y radiológicas necesarias para realizar la angioplastia dentro de la misma arteria; arteria inicial. ";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.4;Subsección Sistema Cardiovascular;ACTIVO
37246.01;Implante de stent en ductus arterioso persistente.;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.4;Subsección Sistema Cardiovascular;ACTIVO
37246.02;Implante de stent en tracto de salida del ventrículo derecho.;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.4;Subsección Sistema Cardiovascular;ACTIVO
92997.01;"Angioplastia percutánea transluminal con stent de la arteria pulmonar; un solo vaso.";1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.11;Subsección Cardiovascular;ACTIVO
92998.01;"Angioplastia percutánea transluminal con stent de la arteria pulmonar; cada vaso adicional (anotar separadamente además del código para el procedimiento primario).";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.4;Subsección Sistema Cardiovascular;ACTIVO
99199.39;Dilución y acondicionamiento de Antisépticos y Desinfectantes;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.23;Subsección Otros Servicios y Procedimientos;ACTIVO
99199.37;Dispensación de medicamentos en dosis unitaria;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.23;Subsección Otros Servicios y Procedimientos;ACTIVO
99199.38;Dispensación de productos en Investigación para Ensayos Clínicos.;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.23;Subsección Otros Servicios y Procedimientos;ACTIVO
99199.40;Acondicionamiento y/o reenvasado de Productos Farmacéuticos para pacientes del establecimiento de salud;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.23;Subsección Otros Servicios y Procedimientos;ACTIVO
82010;Análisis cuantitativo de Cuerpos cetónicos (ej. Acetona, ácido acetoacético, beta hidroxibutirato);1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.1;Subsección Bioquímica;ACTIVO
96406;Administración de quimioterapia intralesional, mayor de 7 lesiones;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.18;Subsección Administración de Quimioterapia;ACTIVO
96407;Quimioterapia endovenosa o intramuscular (bolo);1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.18;Subsección Administración de Quimioterapia;ACTIVO
